,class1,Abstract,class1_id
2135,Tumor Biology,common sites metastatic pheochromocytoma paraganglioma regional lymph nodes liver metastatic brain herein describe malignant paraganglioma brain metastasis clinical presented sudden onset headaches speech disturbance cognitive impairment medical history surgery resect adrenal years years multiple small pulmonary metastases detected treated chemotherapy cycles cyclophosphamide vincristine dacarbazine without demonstrable response hypertension diagnosed years diabetes mellitus years pulmonary metastases gradually increased underwent video assisted thoracic surgery years plasma norepinephrine urine normetanephrine levels elevated upper limit reference ranges normalized subsequently hypertension controlled levels remained within reference ranges years developed central nervous symptoms broad peritumoral edema found parietal hypervascular isointense weighted imaging demonstrated inhomogeneous intensity weighted imaging spect imaging showed strong uptake brain metastasis although levels within respective reference ranges diagnostic metastatic symptomatic improvement brain edema achieved intravenous administration dexamethasone osmotic diuretics brain metastasis treated linear accelerator stereotactic radiosurgery linac fraction tolerated without adverse effects months linac tumor volume stable showed attenuated contrast uptake however dexamethasone could discontinued brain edema severe cognitive disturbance induced steroid worsened linac performed craniotomy total tumor removal catecholamine levels remained stable perioperative events condition rapidly improved sequelae conclusion catecholamines cross blood brain barrier levels tumor markers brain metastases patients known metastatic periodic brain imaging considered screen symptomatic brain metastases tough treat brain metastasis malignant paraganglioma treated multidisciplinary,14
2136,Tumor Biology,pancreatic neuroendocrine tumors annual incidence million women million hormone secreting tumors insulinomas account usual presentation solitary benign lesion malignant clinical diabetic woman presented several episodes symptomatic fasting hypoglycemia month period found elevated insulin normal proinsulin normal peptide normal insulin glucose ratio normal confirmed multiple episodes leading diagnosis insulinoma elevated chromogranin normal underwent multiphase showing extensive atrophy pancreas innumerable liver metastases involving lobes pancreatic biopsy liver showed metastatic neuroendocrine carcinoma staining pattern positive chromogranin synaptophysin likely pancreatic islet origin pentetriotide showed extensive uptake liver uptake pancreas stage carcinoma unresectable considering extensive hepatic involvement chemotherapy started sunitinib octreotide diazoxide started concomitantly management hypoglycemia conclusion management malignant insulinoma depends amenability primary metastatic lesions resection pancreatic lesion require identification delineation evaluation residual hepatic function essential assess partial hepatic resection radiofrequency ablation chemo embolisation would appropriate systemic chemotherapy inhibitorsevorolimus tyrosine kinase inhibitors sunitinib considered patients unresectable disease octreotide useful patients positive uptake octreotide,14
2137,Tumor Biology,diagnosis insulinoma established criteria depends intact renal function present insulinoma patient advanced review literature reveals three prior reports confirmed insulinoma patients advanced since discovery insulin decreased renal gluconeogenesis hypoglycemia uncommon setting index suspicion insulinoma standard insulinoma diagnosis based inappropriately elevated insulin peptide levels presence hypoglycemia advanced alone cause elevated insulin peptide levels impairment insulin clearance degradation positive predictive value evaluation glucose insulin insulin peptide patients advanced suggested betahydroxybutyrate level reliable diagnostic antiketogenic effects insulin clinical female hypertension stage diabetes prior treatment metformin stopped years previously transferred facility recurrent hypoglycemia years prior presentation patient neuroglycopenic autonomic symptoms occurred fasting early morning hours symptoms relieved drinking juice hospitalization developed hypoglycemia fifteen hours serum glucose insulin level reference proinsulin reference peptide reference reference estimated serum creatinine insulin antibody level reference screen hypoglycemic agents negative although transabdominal ultrasound abdomen pelvis showed pathology endoscopic ultrasound revealed single hypoechoic pancreatic lesion measuring ultrasound guided needle aspiration revealed uniform population round neoplastic cells concerning neuroendocrine tumor underwent subtotal pancreatectomy splenectomy cholecystectomy pathology showed differentiated grade operatively hypoglycemia episodes resolved although developed hyperglycemia consistent history conclusion setting advanced presumptive biochemical diagnosis insulinoma cannot biochemical criteria alone requires positive confirmation imaging pathology challenging diagnosis accurately,14
2138,Tumor Biology,published reports demonstrating efficacy safety acting somatostatin receptor analogs treatment hyperinsulinemic hypoglycemia frail hyperinsulinemic patient surgical candidate monthly somatostatin analog injections potentially stabilize glucose levels reduce morbidity clinical caucasian woman medical history stroke without residual deficits taking clopidogrel hypertension right lower extremity thrombosis rivaroxaban admitted presumed mechanical resulting cervical spinal fracture later found unresponsive rehabilitation facility fingerstick blood glucose patient prior history diabetes gastrointestinal surgery cross sectional imaging revealed arterially enhancing pancreas compatible neuroendocrine tumor without evidence metastatic disease throughout hospitalization patient required continuous dextrose infusion multiple dextrose boluses maintain euglycemia performed biochemical confirmation hyperinsulinemic hypoglycemia hours stopping continuous dextrose infusion patient fingerstick blood glucose serum blood glucose insulin level proinsulin level peptide hydroxy butyrate sulfonylurea screen negative surgical consultation deemed patient resection consideration efficacy potential adverse effects diazoxide octreotide decision initiate octreotide octreotide deferred trial subcutaneous octreotide twice daily started resolution hypoglycemia within three hours first injection patient discharged rehabilitation facility currently living assisted living facility without recurrence hypoglycemia hospitalizations transitioned monthly subcutaneous sandostatin octreotide depot injection hemoglobin months starting therapy month follow blood glucose ranged potential related adverse effect peripheral edema patient acting somatostatin receptor analog treatment fifteen months conclusion frail geriatric patients curative surgical resection monthly somatostatin receptor analogs serve effective alternative management hyperinsulinemic hypoglycemia,14
2139,Tumor Biology,igenitourinary paragangliomas cases seminal vesicle reported chinese medical history complained years lower abdominal urinary frequency noted intermittent urination headaches transient increase systolic baseline denied palpitations sweating hematuria ultrasound showed pelvic localizing posterior urinary bladder contiguous prostate gland right seminal vesicle showed evidence metastatic disease abdomen pelvis following biopsy patient experienced syncopal event prompting biochemical evaluation biopsy urine fractionated metanephrines catecholamines consistent normetanephrine norepinephrine metanephrine epinephrine dopamine demonstrated uptake pelvic physiologic uptake normal adrenal glands patient prepped alpha subsequent blockade underwent surgical resection pathology confirmed involving prostate posterior bladder right seminal vesicle capsular invasion positive prostatic margin present proliferation mitotic immunohistochemical staining positive chromogranin synaptophysin operatively urine fractionated metanephrines catecholamines normalized months resection normetanephrine revealed multiple bilobar hepatic lesions concerning metastatic disease largest lesion measuring patient remained asymptomatic alpha blockade reinitiated patient currently treated liver directed transarterial chemoembolization genetic testing negative genes including sdhaf dthis unique mutation negative initially presenting micturition symptoms otherwise normotensive patient later developed metastatic disease liver currently undergoing liver directed presentation clinical course widely symptoms often overlooked leading delayed diagnosis complications catecholamine secretion biopsy factors rapid progression malignant include older synchronous metastases larger tumor elevated dopamine undergoing resection primary tumor,14
2140,Tumor Biology,backgroundinsulinomas pancreatic endocrine tumors usually benign small characterized producing hypoglycemia insulin secretion constitutes frequent group neuroendocrine tumors functioning around malignant insulinomas prognosis proliferation evidence metastases surgery imaging studies inoperable choose surgical debulking hepatic embolization diazoxide calcium antagonists everolimus chemotherapyclinical casea patient medical history months presented severe hypoglycemia episodes initially admitted hospital december endogenous hyperinsulinism confirmed biochemical tests preoperative localization reported solid tumour dorsum pancreatic compromised portal underwent exploratory laparotomy intraoperative ultrasound reported hipoecogenic pancreas compromised portal splenic enucleation tumor performed histological immunohistochemistry studies positive chromogranin sinaptofisina enolasa proliferation index around compromised surgical margins classified grade neuroendocrine tumor considered invasion regional lymph nodes proliferation according current consensus neuroendocrine tumours malignant insulinoma malignant insulinoma staged patient persistent hypoglycemia residual disease therefore chemotherapy initiated capecitabin temozolamide cycles months surgery without clinical improvement reported distants metastases persistence symptoms first surgery failure treatment chemotheraphy tumor considered irresecable diazoxide freely available country medical treatment choice medical therapy included dihydropyridine calcium antagonists continuous dextrose infusion without clinical improvement finally surgical debulking planned order reduce hypoglycemic symptoms improves survival conclusionthe interest given small amount reports current literature promote knowledge behavior neuroendocrine tumors pancreas known malignant insulinoma classification management within differential diagnosis causes endogenous hyperinsulinism allows optimizing therapeutic intervention order improve prognosis survival group patients,14
2141,Tumor Biology,patients hippel lindau disease predisposed various benign malignant neoplasms ovarian involvement steroid tumor ovary stromal neoplasm androgen secreting tumor represents ovarian neoplasms previously cases reported hereby present additional patients disease developed bilateral female transgender patient prior manifestations bilateral pheochromocytoma nonfunctioning pancreatic neuroendocrine tumors npnet retinal central nervous system hemangioblastomas reported amenorrhea years prior history oligomenorrhea since menarche total testosterone whereas dheas normal pelvic ultrasound revealed enlarged ovaries right ovaries measured respectively cysts identified underwent salpingo oophorectomy pathology consistent uncertain malignant potential desire undergo gender affirming surgery patient right salpingo oophorectomy months later postoperative testosterone unevaluable exogenous testosterone evidence recurrent disease imaging studies follow years diagnosis female diagnosed bilateral npnet hemangioblastoma presented irregular periods hirsutism deepened voice total testosterone elevated whereas dheas normal pelvis showed lipid containing solid enhancing right adnexa abnormality patient right salpingo oophorectomy pathology reported month postoperatively testosterone level however later symptoms hirsutism recurred testosterone elevated pelvis revealed enlarged ovary measuring patient subsequently underwent salpingo oophorectomy remaining ovary pathology ovary confirmed month postoperatively testosterone level decreased patient evidence disease years follow conclusions ovarian neoplasm could disease differential diagnosis women hyperandrogenism jenny prouten ovarian steroid tumour association hippel lindau disease endocrine abstracts marnie wagner lipid tumors women hippel lindau syndrome obstet gynecol suppl,14
2142,Tumor Biology,autosomal dominant inherited disease phenotype highly variable correlation phenotype particular mutation found clinical female history obesity diabetes primary amenorrhea polycystic ovarian syndrome picture presented obesity clinic family reported history weight growth deceleration family history remarkable paternal grand mother hepatic adenocarcinoma paternal sister breast ovarian cancer physical examination showed obese caucasian adolescent weight height fingers erythematous swollen abdominal striae hirsutism acanthosis nigricans noted axillae showed biochemical evidence cushing disease elevated urinary cortisol suppressed cortisol dexamethasone suppression cortisol suppression considered borderline suppressed cortisol dexamethasone suppression cortisol suppression considered brain showed enhancing lesion within right aspect sella consistent pituitary adenoma inferior petrosal sinus sampling demonstrated increased central peripheral ratio right inferior petrosal sinus patient underwent trans sphenoidal resection right sided pituitary adenoma pathology results confirmed secreting pituitary adenoma patient found primary hyperparathyroidism underwent resection parathyroid glands prolactin levels elevated resection pituitary adenoma requiring treatment cabergoline normalized surgery sequencing revealed heterozygous mutation delct results frameshift premature protein termination tyrfs mutation previously reported expected pathogenic correlated patient presentation multiple endocrine neoplasia syndrome conclusion first reported delct heterozygous pathogenic mutation phenotype patient included cushing disease disease pediatric population studies needed correlation genotype phenotype among different mutations,14
2143,Tumor Biology,insulinomas typically benign solitary sporadic surgically cured tumour multifocality termed insulinomatosis carries clinico pathologic profile distinct sporadic insulinomas first reported insulinomatosis persistent hypoglycaemia despite total pancreatectomy female diagnosed insulinoma following episodes hyperinsulinaemic hypoglycaemia pancreas benign insulinoma resected hypoglycaemia recurred years later pancreas benign insulinoma resected hypoglycaemia recurred within months interval without follow underwent total pancreatectomy pancreas benign insulinoma found alongside insulin expressing hormonal clusters imeccs islet hyperplasia years later endogenous hyperinsulinaemic hypoglycaemia recurred identifiable lesion pancreas diazoxide everolimus tolerated octreotide injections exacerbated hypoglycaemia testing negative family history insulinoma diabetes discussion insulinomatosis results hyperinsulinaemic hypoglycaemia secondary synchronous benign insulinomas precursor lesions imeccs features distinguish insulinomatosis lesions include tumour staining insulin rather multiple hormones tendency towards early recurrence alterations expression menin product occur sporadic insulinomas menin controls differentiation proliferation production transcription factor mutation familial forms insulinomatosis known genetic defect familial cases disease likely mediated aberrant differentiation factor affecting entire population implies lifelong recurrence unless complete pancreas removal ongoing hypoglycaemia despite total pancreatectomy represents either occult metastases microadenomas unresectable microscopic disease pancreatic latter likely given metastases condition conclusion despite benign pathological features insulinomatosis displays aggressive behavior considered patients early recurrent insulinoma repeat pancreatic surgery indicated insulinoma extensive resection favoured repeat enucleation allow appropriate pathological evaluation diagnosis insulinomatosis propensity tumourigenesis relate dysregulation menin pathway,14
2144,Tumor Biology,present bilateral pheochromocytomas treated cortical sparing bilateral adrenalectomy patient hippel lindau disease presentation asymptomatic presented routine annual screening laboratory serum catecholamines revealed plasma metanephrine normetanephrine urine testing revealed epinephrine norepinephrine dopamine normetanephrines total metanephrines abdomen characterized bilateral subcentimeter enhancing adrenal nodules concerning pheochromocytomas patient underwent cortical sparing bilateral retroperitoneoscopic adrenalectomy operative morning cortisol normal surgical pathology confirmed diagnosis bilateral pheochromocytoma diagnostic immunohistochemical staining positive including chromogranin synaptophysin inhibin discussion hippel lindau autosomal dominant syndrome manifested various benign malignant tumors mutation tumor suppressor occurs births pheochromocytomas cases pheochromocytomas catecholamine producing neuroendocrine tumors classically present episodic headache palpitations diaphoresis anxiety diagnosis pheochromoctyoma years pheochromocytomas asymptomatic annual biochemical screening recommended starting using plasma fractionated metanephrine testing diagnosis confirmed urinary metanephrine catecholamine testing anatomic localization established definitive therapy pheochromocytoma surgical resection patients optimized alpha adrenergic antagonist therapy prior surgery incidence bilateral disease potential metastatic disease cortex sparing adrenalectomy considered maintain corticosteroid independence particularly younger patients postoperatively annual surveillance plasma metanephrines recommended conclusion uncommon disorder pheochromocytoma often bilateral asymptomatic asymptomatic patient mildly elevated metanephrines emphasizes importance screening monitoring established patients additionally highlights bilateral cortical sparing adrenalectomy patients maintain corticosteroid independence,14
2145,Tumor Biology,vasoactive intestinal peptide secreting tumours vipoma children isolated extra pancreatic ganglioneuromas ganglioneuroblastomas describes perioperative challenges adolescent pancreatic secreting neuroendocrine tumour genetic variant clinical presented recurrent volume diarrhea hypokalemia initially treated severe enterocolitis father recalls hematochezia undergoing abdominal tumour resection years prior medical records longer available serum elevated normal range chromogranin urinary catecholamines hydroxyindoleacetate gastrin prolactin levels normal calcium mildly elevated normal normalized postoperatively identified pancreatic metastases scanning performed isotope availability received fluid resuscitation supportive diarrhea settled euvolemic prior surgery anesthetic induction rocuronium developed urticaria profound hypotension requiring support tryptase level elevated compared baseline testing medications perioperatively negative diagnosis anaphylaxis unlikely prior second surgical attempt octreotide given hourly subcutaneously intraoperative octreotide infusion started suppress systemic levels counter potential induced hypotension tumour manipulation cisatracurium successfully anesthetic agent tumour completely resected clear margins developed severe hypertension postop treated enalapril postop histopathology showed differentiated positive synaptophysin staining consistent vipoma genetic analysis revealed heterozygous variant uncertain father variant developed hyperparathyroidism given presumed gastrinoma previously resected meets diagnostic criteria variant previously reported patient multiple insulinomas conclusion highlights addition effects biological effects vasculature likely responsible profound hypotension patient promptly responded somatostatin analogs although insufficient classify variant pathogenic judicious clinical judgment required future genetic counseling surveillance,14
2146,Tumor Biology,multiple endocrine neoplasia characterized occurrence tumors involving endocrine glands patient patients tumors parathyroid glands pancreatic islets anterior pituitary frequency endocrine glands tumors adrenal incidence adrenocortical tumors majority tumors reported functioning prevalence hypersecreting lesions among primary hyperaldosteronism independent cushings syndrome frequently found biochemical undertaken symptoms signs suggestive functioning adrenal tumors lesions larger incidence adrenocortical carcinoma reported patients increases patients adrenal tumors larger clinical patient diagnosed referred hospital follow macroprolactinoma partial resistance dopamine agonists stable tumor cabergoline treatment primary hyperparathyroidism treated surgical therapy nonfunctioning pancreatic tumors smaller annual screening images performed october abdomen showed nodular heterogeneous lesion adrenal gland density calcifications heterogeneous enhancement contrast chemical shift detected signal lesion physical examination revealed signs hypercortisolism evaluation tumor functionality showed normal androgen levels saliva cortisol normal urinary metanephrines months later patient clinical status deteriorated showed nodular image measuring suprarenalectomy performed histopathological confirmed weiss score patient referred oncologist month surgery cortisol multiple metastases adrenal liver lungs lymph nodes completed cycles treatment doxorubicin etoposide cisplatin progression disease treatment changed mitotane month later liver kidney function deteriorated deceased conclusion patients evaluated images searching adrenal lesions since incidence deserves lesion bigger found functionality ruled strict monitoring great malignancy,14
2147,Tumor Biology,supervised standard diagnosis insulinoma assess diagnostic performance glucose insulin peptide combination criteria methods retrospective analysis patients underwent evaluation hypoglycaemia treated academic centre hospitals years conducted patients complete datasets plasma glucose serum insulin serum peptide histology confirming presence insulinoma included controls considered clinical suspicion insulinoma fulfilled following criteria hours negative nadir plasma venous glucose nadir plasma glucose evidence insulinoma using imaging modalities nadir plasma glucose positive ketones results insulinoma cases compared controls years respectively comparing nadir glucose sensitivity decreased specificity increased decreasing nadir glucose level sensitivity specificity insulinoma cases achieved nadir glucose suspicious lesion pancreas metastatic insulinoma cases achieved nadir glucose insulinoma normal imaging functioning neuroendocrine tumour histology history partial gastrectomy peptic ulcer cases imaging performed elevated hydroxybutyrate levels receiver operator curve insulin given nadir glucose peptide diagnostic performance insulin specificity sensitivity likelihood ratio together glucose specificity insulin criterion improved sensitivity using peptide sensitivity specificity glucose reduced criterion achieved sensitivity specificity glucose insulin peptide considered together triple criteria glucose insulin peptide performed sensitivity specificity insulin glucose ratio peptide glucose ratio achieved specificity lower sensitivity cohort conclusions combination criteria insulin peptide nadir glucose provides sensitivity specificity diagnosis insulinoma,14
2148,Tumor Biology,localization ectopic secreting tumors causing cushing syndrome primary metastatic sites essential clinical management despite extensive imaging investigations tumors metastases remain occult dotatate recently received approval resolution diagnostic evaluating neuroendocrine tumors clinical utility dotatate patients scarce objectives determine efficacy dotatate localization evaluate clinical benefit dotatate compared conventional imaging methods conducted retrospective review patients dotatate performed university michigan since approval november october demographic clinical characteristics imaging modalities laboratory histopathological treatment reviewed clinical value dotatate based detection previously occult tumors change clinical management results studied period patients underwent dotatate patients least conventional imaging prior dotatate patients unsuccessful localization conventional imaging dotatate identified primary patients patients confirmed inferior petrosal sinus sampling remained occult patients identified dotatate pathology confirmed neuroendocrine tumor patients bronchial thymic await surgery surgical candidate unilateral adrenalectomy performed patient false positive dotatate suggested unilateral adrenal uptake metastatic disease concomitantly detected dotatate primary patients total lesions dotatate performed patients known primary sites conventional imaging metastatic disease identified dotatate lesions conventional imaging identified metastases patients lesions dotatate impacted clinical management patients initially occult patients overt conventional imaging overall patients conclusion dotatate superior sensitivity conventional imaging detecting primary metastatic impact clinical patients,14
2149,Tumor Biology,second medical treatment patients neuroendocrine tumors following response somatostatin analogues include inhibitor everolimus multitarget tyrosine kinase inhibitor sunitinib mutation targeted therapy direct patient treatment based actionable tumor mutation analyzed actionable somatic mutations patients advanced addition mutation analysis tumor suppressor genes oncogenes methodsin prospective phase mutation targeted therapy protocol patients advanced screened somatic mutations patients tumor sequenced compared germline peripheral blood saliva histologically benign tissue adjacent tumor oncovar assay designed gastrointestinal pancreatic tissue hybrid capture sequencing validate somatic mutations known tumor suppressor genes oncogenes including genes pdgfra target genes actionable mutations selecting patients treatment included genes marked asterisks patients mutation genes mutation identified assigned treatment somatic mutations target genes analyzed detect targetable genetic alterations patients actionable mutations results thirty three patients screened small intestine pancreatic duodenal gastric rectal unknown primary sporadic syndromic cowden syndrome multiple endocrine neoplasia patients oncovar sequence analyzed sporadic somatic mutation actionable mutations mutations analysis target genes identified variants patients tumor suppressor genes mutated different patients frequently mutated colorectal esophageal cancer synonymous intermediate variants splice region variant missense mutation involved ubiquitination pancreatic adenocarcinoma variants nonsense frameshift mutations conclusions selective mutation analysis directing treatment patients identified actionable mutations additional analysis target genes detected somatic mutations patients substantial number patients identified genetic targetable variants future studies include analysis tumor transcriptome number epigenetic alterations personalize advanced treatment,14
2150,Tumor Biology,adrenocortical cancer malignant endocrine tumor previous studies showed erlotinib metformin additive cytotoxic effect standard therapy mitotane however therapeutic options urgently needed improve patients prognosis outcome evaluate cytotoxic potential temozolomide alone combination erlotinib metformin mitotane material methods human cultured plates proliferation assessed resazurin assay cytotoxicity assessed different points hours concentrations effect density cells measured erlotinib metformin mitotane concentrations combination studies results maximum proliferative effect observed concentration hours incubation resulting cytotoxicity respectively cytotoxic effects negatively influenced number cells concentration enhanced benefit combined inhibition erlotinib metformin mitotane points concentrations tested conclusions relayed cytotoxic effect lines however combination erlotinib metformin mitotane enhanced therapeutic benefit clinical studies warranted,14
2151,Tumor Biology,regarding morbidity mortality various causes ectopic cushing syndrome limited aimed characterize patients assess morbidities related hypercortisolism mortality following diagnosis treatment results hundred patients diagnosed median diagnosis years slight female preponderance leading primary tumors neuroendocrine tumors followed small cancer pancreatic medullary thyroid cancer unknown primary thymic carcinoids primary tumor remained unknown patients median follow years median initial urine cortisol patients presented degree muscle weakness onset worsening hypertension hypokalemia hyperglycemia least fracture vertebral twenty patients suffered venous thromboembolism another infectious complications sixty patients received jiroveci pneumonia prophylaxis treatment included bilateral adrenalectomy patients medical treatment remainder responded treatment underlying tumor mortality highly dependent underlying source degree secretion overall mortality within median months diagnosis mostly accounted patients mortality years median within months diagnosis patients pancreatic mortality years median patients highest survival mortality years median finally patients undetermined primary tumor mortality years median conclusion morbidity including fractures infections mortality varied underlying primary tumor level cortisol production highlights importance early recognition importantly timely management excess cortisol production early consideration bilateral adrenalectomy saving account individual patient expectancy normalization cortisol compared treatment strategies,14
2152,Tumor Biology,increasing number studies suggest extracellular fragments derived plasma membrane receptors functional roles development progression certain tumoral pathologies might therefore diagnostic therapeutic tools pathologies identified truncated somatostatin receptor variant overexpressed various endocrine related cancers breast prostate neuroendocrine liver thyroid pituitary aberrantly spliced variant transmembrane domains wherein terminal exposed towards extracellular matrix could therefore substrate proteolytic enzymes explore possible generation soluble peptides derived extracellular domain potential patho physiological implications silico vitro approaches implemented using several cancer derived lines breast prostate neuroendocrine liver first silico analysis predicted existence cleavage sites metalloproteases could generate three possible soluble peptides three derived peptides chemically synthetized actions tested lines revealed peptides enhance malignancy features proliferation migration dedifferentiation processes different tumoral lines tested probably acting signalling pathways moreover treatment derived peptides altered expression pattern several genes involved cancer development progression certain results suggest derived peptides could linked strong oncogenic observed previously tumoral pathologies altogether studies information patho physiological truncated variant suggest derived peptides could potential candidates future studies aimed identify diagnostic prognostic therapeutic targets several endocrine related cancers funding isciii mineco junta andaluc getne ciberobn,14
2153,Tumor Biology,management ectopic cushing syndrome challenging complete surgical resection tumors mainstay treatment possible patients mifepristone glucocorticoid receptor antagonist manage hypercortisolism surgery feasible outcomes patients treated mifepristone limited reports isolated cases objectives determine efficacy safety mifepristone treatment compare outcomes patients underwent bilateral adrenalectomy methods retrospective review patients university michigan conducted demographic clinical characteristics imaging laboratory pathological treatment reviewed reported using descriptive statistics kaplan meier analysis applied assess overall survival results patients included treated mifepristone patients neuroendocrine tumors patients carcinoma nasopharyngeal small carcinoma patients occult tumors mifepristone patients severe prior resection primary tumors remaining patients curative surgery feasible metastatic disease patients occult patients mifepristone initial medical agent patients remaining patients previously treated ketoconazole metyrapone octreotide treatment mifepristone commonly prompted psychosis uncontrolled glucose hypertension median maintenance range amelioration psychosis observed within hours patients glycemic control improved patients uncontrolled diabetes stopped antidiabetic agents hypokalemia increased blood pressure observed mifepristone treated patients common patients receiving mifepristone patients treated spironolactone eplerenone amiloride potassium replacement mifepristone reduction symptoms required patients median duration treatment months range months patients successfully treated months overall survival months equivalent patients treated mifepristone mifepristone group patient occult tumor underwent months mifepristone treatment conclusion mifepristone effective treating years survival different aggressive concomitant therapy hypokalemia hypertension necessary,14
2154,Tumor Biology,mismatch repair genes mechanism corrects polymerase misincorporation errors genes include homolog homolog homolog homolog homolog homolog homolog epithelial adhesion molecule epcam protein expression decreased aggressive pituitary adenomas pituitary carcinomas mutations detected aggressive according recent reports mechanisms pathogenesis proliferation however known especially involved relationship genes growth hypothesis objectives aimed evaluate direct association proliferation expressions genes proteins clarify molecular mechanism proliferation genes experimental design performed quantitative analyses immunohistochemistry detect protein expressions human performed correlation analyses expressions tumor volume doubling correlation analyses performed expressions correlation related serine threonine kinase expression cycle regulatory mechanism checkpoint kinase pathway investigated effect decreased expression proliferation expression human primary culture major results expressions positively respectively protein expressions positively expressions positively expressions reduction expression sirna significantly promoted proliferation reduction expression observed primary culture interpretation results conclusion reduction genes protein expression could involved direct proliferation cycle promotion apoptosis reduction dysfunction pathway reveals mechanism pituitary tumor proliferation expressions could predictor pituitary tumor proliferation reference hirohata endocrinol metab uraki endocr nothing disclose authors sources support grant takeda science foundation,14
2155,Tumor Biology,gastrin affects proliferation apoptosis angiogenesis tissue remodeling gastric epithelial cells hypergastrinemia development gastric tumors gastric neuroendocrine tumors functioning neoplasias hypergastrinemia rarely secreting gastrinomas although previously considered pathognomonic gastrinomas gastrin levels higher occur context autoimmune atrophic gastritis evaluate association hypergastrinemia patients methods retrospective chart review patients hypergastrinemia looking distinctive clinical biochemical features results identified patients women median range followed median months range patients autoimmune hypothyroidism autoimmune hepatitis found patients whereas addison disease chronic urticaria vitiligo found patient nonspecific gastrointestinal symptoms present patients median basal gastrin range normal level found subjects median chromogranin concentrations range normal median serum vitamin levels range normal either pernicious megaloblastic anemia histologically proven atrophic gastritis demonstrated patient diagnosed treated helicobacter pylori infection patients localized fundus gastric tumors diameter endoscopic resection performed patients surgery diagnosis grade classification confirmed patients gastrinoma ruled recurrence within first recurrences detected patients treated depot somatostatin analogs median months range median gastrin level follow range conclusion supports association hypergastrinemia development particularly patients autoimmune conditions,14
2156,Tumor Biology,cluster pheochromocytomas paragangliomas pcpgs develop malignant transformation tumor recurrence multiplicity transcriptomic profiling suggests cluster pcpgs related tumors exhibit distinctive changes tricarboxylic cycle hypoxia signaling pathway mitochondrial electron transport chain methylation status suggesting therapeutic regimen might optimized targeting signature molecular pathways experimental design investigated molecular signatures clinical specimens cluster pcpgs focus therapeutic resistance mechanisms tested applicability combination therapy including approved inhibitor olaparib temozolomide vitro cellular model allograft animal model results findings showed cluster pcpgs develop distinctive dependency mitochondrial complex evidenced upregulation complex components enhanced dehydrogenation mechanistically alteration mitochondrial function resulted strengthened metabolism provides essential cofactor catalytic activity prompting excision repair chemo resistance combining inhibitor improved cytotoxicity reduced metastatic lesions prolonged overall survival mouse model allograft conclusions results suggest pathway crucial targetable therapeutic resistance mechanism mutated combination therapy using could become effective strategy advanced cluster tumors disclosure authors nothing disclose,14
2157,Tumor Biology,antidiabetic metformin displays anticancer properties several neoplasms including neuroendocrine tumors hydrocarbon receptor interacting protein tumor suppressor regulated somatostatin analog octreotide present evaluate effect metformin alone combination octreotide cells focusing potential involvement interacting proteins cells metformin inhibited proliferation basal without additive effect combined octreotide reduced colony formation number basal increased apoptosis basal octreotide metformin induced expression regulation basal respectively silencing abolished antiproliferative proapoptotic effects metformin moreover metformin decreased expression increased expression effects abolished silenced cells conclusion showed first metformin exerts anticancer effects complex modulation findings insight antitumorigenic mechanism metformin molecular rationale clinical setting treatment,14
2158,Tumor Biology,supported intramural programs eunice kennedy shriver national institute child human development national institute diabetes digestive kidney diseasesectopic cushing syndrome causes endogenous cushing syndrome tumors slowly metastasis possible patients suffer threatening complications complete remission rates reported tumor resection systematic reviews series assessed utility conventional radiology nuclear imaging tumor localization prospective report usage anatomical functional imaging prospectively studied clinical biochemical evidence underwent torso computerized tomography torso magnetic resonance imaging tesla scanner gated cardiac octreoscan octreoscan dotatate scans became available radiologist reviewed images tissue proven diagnosis compared recent operative image findings describe performance sensitivity positive predictive value number patients studied occult recurrent excluded median diagnosis years female tumor location included pulmonary neuroendocrine tumor tumorlets thymus carcinoid appendix ovarian teratoma gated cardiac cardiac dotatate qualitative analysis performed subgroup analysis evaluate performance combined nuclear imaging cases positive negative functional defined discordant number discordant findings found dotatate fdopa conclusion imaging highest sensitivity dotatate followed cardiac based observations clinicians combine anatomical functional imaging increase likelihood tumor localization imaging combinations fewest discordant findings fdopa dotatate results guide clinicians preventing unnecessary surgical interventions increasing likelihood achieving remission patients,14
2159,Tumor Biology,recent studies demonstrate response physiological demands pituitary gland possesses remarkable functional plasticity involves mechanisms trans differentiation multihormonality multiresponsiveness paradoxical secretion pituitary adenomas monoclonal benign neoplasms represent central nervous system neoplasms cause considerable morbidity classified morphometric secretory characteristics functional functional frequent tumors selar characterized hormonal hypersecretion though immunohistochemical evidence hormonal synthesis specifically gonadotropin subunits calcium mobilization involved multiple cellular pathways including hormonal secretion studies primary cultures evaluated intracellular calcium activity showing multi responsiveness paradoxical secretion tissues important emphasize studies performed vitro limits integral understanding system analyzed multi responsiveness cells intracellular calcium imaging intact tissues along immunohistochemical phenotypification analysis hormonal secretion medical history patients obtained samples patients hospital centro siglo mexico transported immediately surgery incubated calcium sensor lectin rhodamine constant temperature image sequences obtained leica stereo microscope equipped mercury photometrics camera baths applied period resting found tumors increased basal activity cells respond hypothalamic hormone responsiveness tends higher equal multi responsiveness necessarily match hormonal immunohistochemical phenotype cells tumors respond though patients present deficiency deficiency demonstrates presence variable functional plasticity multi responsiveness different types pituitary adenomas functional consequences biological phenomena evaluation,14
